id,sentence
brown.12268,"vernon was serviceable on the botanical field trips , but he could arrange no schedule with the cooks , and he was glad when the trips dropped off , and the botanists began to motor out by themselves ."
brown.28824,"prior to 1960 , in order to provide matching for the minimum ( base ) allotment , state funds had to equal 1954 state funds ."
brown.18035,one wart cure was to wrap it in a hair from a blonde gypsy .
brown.47909,`` wait for the charge ! !
brown.23184,"and the szold family , as it developed , bore a striking resemblance to the marches ."
brown.19192,( this made a sportswriter named pegler wonder in print if art had worn this armament when he defeated his manager .
brown.39530,"i would have stood there and died there if left to myself , but cousin simmons grabbed my arm in his viselike grip and fairly plucked me out of there ; ;"
brown.40436,"peter , you lummox , you've forgot to order the musicians '' ."
brown.47468,"`` i made you what you are '' , gavin whispered ."
brown.53772,his bandages seemed on fire .
brown.34078,the very idea of there being `` count rules '' implies that there is some sort of proportion to be expected between the amount of congestive activity and the extent of the breakaway ( run up or run down ) movement .
brown.16761,"in other words , the promulgators of the murder plan made clear that physically exterminating the jews was but an extension of the anti-semitic measures already operating in every phase of german life , and that the new conspiracy counted on the general anti-semitism that had made those measures effective , as a readiness for murder ."
brown.30687,theoretical studies of the hydrogen bond generally agree that the af bond will be linear in the absence of peculiarities of packing in the solid .
brown.28911,"plans for the shelter , with either a stairway or hatchway entrance , are shown on pages 26 and 27 ."
brown.14525,are you careful to restrict the number of people on leave at one time so that your total employment obligation is minimized ? ?
brown.46324,"it was a goodness , beauty ."
brown.20855,he served as president of the continental congress .
brown.47343,he caught her by an arm and helped her into the kitchen .
brown.43809,"also , its just possible she might know something about mrs. gilborn '' ."
brown.24352,a truism is that the time to prepare for the worst is when times are best .
brown.50663,"with this realization , sometimes , he saw himself as he looked down ."
brown.7913,"actually , the program they sang was at least two-thirds serious and high-minded , and they sang it beautifully ."
brown.38889,"with a sneer , the man spread his legs and , a third time , confronted them ."
brown.16649,equipment
brown.3254,"-- the first in a series of five productions will be held in war memorial auditorium thursday , oct. 26 ."
brown.22829,"`` it was then i knew that they were making war against man , the individual within ! !"
brown.16964,"to port was a point 200 feet high rising behind to a precipice of 2,000 feet ."
brown.22235,"and the ussr existed as the revolutionary experiment in radical socialism , the ultimate exemplar ."
brown.22055,the great detective modestly agrees .
brown.3143,"if they have to take any car , they'd rather take the big one ."
brown.55990,there was an assertive maleness in his grinning refusal to pick them up .
brown.42816,"she said , `` barney , why is he keeping me here '' ? ?"
brown.19944,"for three or four years in the mid-1950s , this complaint was heard rumbling up from the senate floor whenever there was a dull legislative afternoon ."
brown.13107,"the louvers are constructed as shown in the detail , with a drop door for ventilation ."
brown.18447,these officers found no incriminating information .
brown.22375,"in my own company , in effect a partnership , although legally a corporation , i have been able to do many things for my employees which `` normal '' corporations of comparable size and nature would have been unable to do ."
