token,RT,brown_bigram_surprisal,length,index
scrabble,238.125,6.105064868927002,8,19429
around,231.8571428571429,3.0856773853302,6,19430
for,207.66666666666663,2.2148597240448,3,19431
'tough',310.42857142857144,4.964780330657959,7,19432
alternatives,272.375,4.844032764434815,12,19433
to,221.0,1.6750187873840332,2,19434
"jail,",285.0,5.34142541885376,5,19435
which,221.7142857142857,2.7498254776000977,5,19436
they,225.6,1.651126265525818,4,19437
try,148.0,2.997753143310547,3,19438
to,437.0,0.2275416254997253,2,19439
sell,257.2,2.9909698963165283,4,19440
to,482.0,1.8818480968475344,2,19441
a,170.0,1.585523009300232,1,19442
sceptical,369.1428571428572,4.916412353515625,9,19443
"public,",207.2,3.690095186233521,7,19444
educated,429.3333333333333,4.736236095428467,8,19445
only,195.0,3.1182446479797363,4,19446
in,379.0,1.435366988182068,2,19447
a,240.0,1.1738388538360596,1,19448
simple,228.16666666666663,2.947279453277588,6,19449
lock-'em-up,422.5,3.041546583175659,11,19450
logic,235.5,5.416659832000732,5,19451
that,204.75,2.5336880683898926,4,19452
reached,393.22222222222223,3.4329075813293457,7,19453
its,164.5,1.3472354412078855,3,19454
conclusion,350.5,3.854878425598145,10,19455
in,0.0,2.291935920715332,2,19456
the,177.16666666666666,0.5470973253250122,3,19457
bone-jarring,564.8,6.3352131843566895,12,19458
stupidity,334.3,4.757172584533691,9,19459
of,0.0,0.913317084312439,2,19460
Michael,257.1,5.354310989379883,7,19461
Howard's,251.22222222222223,5.62407112121582,8,19462
'prison,187.8,4.443722724914551,7,19463
works',307.8,3.9550931453704834,6,19464
slogan.,382.75,5.304156303405762,7,19465
The,243.0,0.9189621806144714,3,19466
prison-building,879.9,3.332578420639038,15,19467
programme,345.8,5.990487575531006,9,19468
then,233.3333333333333,3.4243619441986084,4,19469
catches,386.1,5.819545745849609,7,19470
up,102.0,2.910561800003052,2,19471
with,261.77777777777777,1.3875421285629272,4,19472
the,113.83333333333331,0.6727896332740784,3,19473
prison,202.7142857142857,4.126463413238525,6,19474
"population,",332.5,4.1169843673706055,11,19475
and,222.0,1.5571444034576416,3,19476
we,238.3333333333333,2.4128925800323486,2,19477
resume,406.6666666666667,5.521547794342041,6,19478
the,390.0,1.6702536344528198,3,19479
zig-zag,306.8,6.3352131843566895,7,19480
which,306.1428571428572,2.569946765899658,5,19481
has,263.2857142857143,1.7283107042312622,3,19482
given,291.375,2.250387668609619,5,19483
us,168.66666666666666,2.361816644668579,2,19484
the,236.16666666666663,1.671090006828308,3,19485
least,197.75,3.448004007339477,5,19486
successful,249.375,4.402028560638428,10,19487
prison,250.25,4.547874927520752,6,19488
policy,375.5,3.920152902603149,6,19489
in,184.0,1.4695627689361572,2,19490
Europe.,278.0,2.934966564178467,7,19491
The,171.5,0.9189621806144714,3,19492
election,392.4,3.528749465942383,8,19493
of,177.5,1.1750924587249756,2,19494
a,183.3333333333333,1.3818944692611694,1,19495
Labour,289.625,4.894223213195801,6,19496
government,255.0,1.2138965129852295,10,19497
committed,206.28571428571428,4.736806869506836,9,19498
to,124.0,0.3108693361282348,2,19499
being,228.3333333333333,3.314047813415528,5,19500
tough,244.8571428571429,3.4361276626586914,5,19501
on,144.33333333333334,2.44873309135437,2,19502
the,221.6,0.4352611899375915,3,19503
causes,242.0,3.943691253662109,6,19504
of,205.5,0.8113934993743896,2,19505
crime,263.7142857142857,4.282251358032227,5,19506
was,268.25,2.5373406410217285,3,19507
a,247.25,1.095407485961914,1,19508
chance,265.8888888888889,2.761507749557495,6,19509
to,159.5,0.5986071228981018,2,19510
break,240.625,2.862894058227539,5,19511
this,222.0,3.1291539669036865,4,19512
self-,334.6666666666667,6.16005802154541,5,19513
defeating,332.0,5.228108406066895,9,19514
sequence.,314.4,4.512242317199707,9,19515
"Unfortunately,",345.3,3.536527633666992,14,19516
Tony,193.16666666666663,5.289448261260986,4,19517
Blair's,226.1,5.797158241271973,7,19518
first,298.2,3.2763710021972656,5,19519
Home,202.375,3.732603788375856,4,19520
"Secretary,",212.66666666666663,4.533617973327637,10,19521
Jack,203.5,4.669358730316162,4,19522
"Straw,",185.5,4.801595687866211,6,19523
lacked,255.7142857142857,4.598206520080566,6,19524
the,240.5,0.394583910703659,3,19525
courage,260.5,3.7678701877594,7,19526
to,161.5,0.4767910838127136,2,19527
seize,324.2,4.212109565734863,5,19528
it.,171.4,2.73447060585022,3,19529
David,193.42857142857144,3.810139179229736,5,19530
Blunkett,275.55555555555554,5.786295413970947,8,19531
is,144.0,2.197204828262329,2,19532
a,203.3333333333333,1.062296748161316,1,19533
more,336.2857142857143,2.3823082447052,4,19534
adventurous,259.6,5.411161422729492,11,19535
figure,212.25,3.733147621154785,6,19536
and,236.0,1.6191412210464478,3,19537
shows,203.28571428571428,3.862584352493286,5,19538
some,182.25,2.5236380100250244,4,19539
signs,298.1428571428572,3.710475206375122,5,19540
of,190.25,0.5329729318618774,2,19541
being,215.125,2.672842741012573,5,19542
willing,237.875,4.474146842956543,7,19543
to,0.0,0.0840894132852554,2,19544
challenge,314.6,3.73684334754944,9,19545
the,0.0,1.3047497272491455,3,19546
assumptions,334.4,3.891968011856079,11,19547
of,215.2,1.696631669998169,2,19548
the,218.66666666666663,0.5706213116645813,3,19549
"past,",291.3333333333333,2.673658609390259,5,19550
but,219.66666666666663,2.8332886695861816,3,19551
he,178.5,1.2131105661392212,2,19552
still,318.625,2.826058387756348,5,19553
poses,501.375,5.832248210906982,5,19554
too,232.42857142857144,3.327591180801392,3,19555
often,631.5555555555555,1.628053069114685,5,19556
for,455.4,2.33147406578064,3,19557
the,179.0,0.7050951719284058,3,19558
unitive,691.9,6.3352131843566895,7,19559
gallery.,356.3,4.390979290008545,8,19560
At,433.5,2.128561496734619,2,19561
least,335.2,1.2521530389785769,5,19562
he,251.75,2.0810608863830566,2,19563
will,198.25,2.183526992797852,4,19564
have,340.3333333333333,1.40459406375885,4,19565
no,224.75,1.7947754859924316,2,19566
difficulty,245.66666666666663,2.663198709487915,10,19567
in,229.5,0.9781326055526732,2,19568
rejecting,371.75,4.895999431610107,9,19569
a,146.0,2.4583468437194824,1,19570
demand,314.875,4.400655746459961,6,19571
from,358.25,2.3903496265411377,4,19572
the,238.5,0.4879629015922546,3,19573
Prison,246.77777777777777,4.126463413238525,6,19574
Governors',380.0,4.896867752075195,10,19575
Association,532.0,4.034946918487549,11,19576
to,265.5,2.471114158630371,2,19577
take,275.0,2.098497152328491,4,19578
away,185.0,2.565791368484497,4,19579
from,277.7142857142857,0.5487207770347595,4,19580
magistrates,358.2,5.925621032714844,11,19581
altogether,336.5,4.423091411590576,10,19582
the,201.3333333333333,1.8369007110595703,3,19583
power,227.0,3.0764365196228027,5,19584
to,119.0,0.9499871730804444,2,19585
hand,215.42857142857144,4.135064125061035,4,19586
down,202.88888888888889,3.6575169563293457,4,19587
custodial,287.4,6.277174949645996,9,19588
sentences.,257.25,4.693883895874023,10,19589
But,109.5,1.6021519899368286,3,19590
will,362.1,3.004561424255371,4,19591
he,300.5,2.931117296218872,2,19592
use,478.375,4.221546173095703,3,19593
this,226.625,1.782164454460144,4,19594
crisis,281.44444444444446,4.157101154327393,6,19595
to,115.33333333333331,1.6078745126724243,2,19596
ask,225.66666666666663,2.8271641731262207,3,19597
deeper,299.3,4.630911827087402,6,19598
questions,272.8888888888889,3.954104661941528,9,19599
about,235.5,1.325800538063049,5,19600
why,222.7,4.329585075378418,3,19601
so,223.8,2.596330404281616,2,19602
many,153.16666666666666,1.4929934740066528,4,19603
people,151.0,1.600597620010376,6,19604
are,178.0,1.5409775972366333,3,19605
in,260.6,1.6786950826644895,2,19606
"prison,",232.66666666666663,3.3411412239074707,7,19607
and,191.5,1.7591125965118408,3,19608
whether,255.1,3.8268439769744873,7,19609
they,193.6,1.2614668607711792,4,19610
should,268.77777777777777,2.0927133560180664,6,19611
be?,182.6,0.4147309064865112,3,19612
One,251.4,2.150418281555176,3,19613
of,246.0,0.6648094058036804,2,19614
the,182.4,0.5706213116645813,3,19615
causes,236.11111111111111,3.943691253662109,6,19616
of,149.5,0.8113934993743896,2,19617
the,147.4,0.5706213116645813,3,19618
rise,186.4,3.788702964782715,4,19619
in,0.0,0.86478590965271,2,19620
the,221.0,0.5470973253250122,3,19621
prison,276.0,4.126463413238525,6,19622
population,261.5,4.1169843673706055,10,19623
in,291.0,1.4027725458145142,2,19624
the,258.5,0.5470973253250122,3,19625
past,243.875,2.673658609390259,4,19626
seven,233.5555555555556,3.0404651165008545,5,19627
years,320.8,1.118518590927124,5,19628
has,189.3333333333333,2.4029016494750977,3,19629
been,199.0,0.6342422962188721,4,19630
the,176.25,1.4672000408172607,3,19631
growth,240.44444444444449,3.398412704467773,6,19632
of,131.33333333333334,0.6317707300186157,2,19633
illegal,223.25,5.4023261070251465,7,19634
drug,150.6,4.760073184967041,4,19635
"use,",212.3333333333333,3.593097686767578,4,19636
with,173.66666666666666,2.2467665672302246,4,19637
crack,242.0,5.097590923309326,5,19638
cocaine,277.7142857142857,5.732565879821777,7,19639
a,258.5,2.395357370376587,1,19640
particular,301.0,2.902174472808838,10,19641
problem.,183.625,3.802742958068848,8,19642
This,276.0,1.7001044750213623,4,19643
week's,437.2,4.093643665313721,6,19644
suggestion,348.3333333333333,4.832863807678223,10,19645
that,204.6,0.7786827087402344,4,19646
shock,306.6,5.004515647888184,5,19647
tactics,291.9,4.740224838256836,7,19648
should,225.0,3.3065900802612305,6,19649
be,164.5,0.4147309064865112,2,19650
used,234.125,1.8534995317459104,4,19651
to,207.75,0.6373106241226196,2,19652
discourage,271.4,3.998643636703491,10,19653
young,222.75,3.683248043060303,5,19654
people,234.28571428571428,1.4496864080429075,6,19655
from,158.8,2.107247829437256,4,19656
trying,229.3333333333333,4.022032737731934,6,19657
heroin,212.0,6.270410537719727,6,19658
is,179.0,2.318467855453491,2,19659
off,362.4285714285714,3.514192581176758,3,19660
the,318.75,0.6953371167182922,3,19661
point.,333.0,2.9326000213623047,6,19662
Information,326.1,3.850578784942627,11,19663
is,270.6666666666667,1.223338007926941,2,19664
"important,",303.6,2.474117517471313,10,19665
but,181.3333333333333,2.877876043319702,3,19666
the,203.375,1.0454761981964111,3,19667
interplay,227.0,4.82725191116333,9,19668
between,168.6,3.677061080932617,7,19669
the,0.0,0.4933936595916748,3,19670
desire,213.7,3.806151151657105,6,19671
to,150.0,0.344302088022232,2,19672
escape,233.4,3.099677562713623,6,19673
reality,240.66666666666663,4.575168132781982,7,19674
and,170.5,1.5684359073638916,3,19675
addiction,202.0,5.777238845825195,9,19676
is,0.0,2.318467855453491,2,19677
more,200.25,2.1303250789642334,4,19678
complex,261.625,2.27933406829834,7,19679
than,228.8,1.976174116134644,4,19680
a,195.25,1.1121009588241575,1,19681
simple,341.2857142857143,2.947279453277588,6,19682
Pavlovian,411.8888888888889,5.883257865905762,9,19683
model.,283.85714285714283,4.006417751312256,6,19684
Medicalising,889.4,6.639578819274902,12,19685
addiction,475.1,5.228108406066895,9,19686
rather,274.44444444444446,3.4834964275360107,6,19687
than,193.25,0.3194852173328399,4,19688
keeping,372.3333333333333,4.711134910583496,7,19689
it,204.0,1.5777817964553833,2,19690
in,249.4,1.913580060005188,2,19691
the,290.8,0.5470973253250122,3,19692
criminal,304.5,4.139965057373047,8,19693
underworld,413.0,5.575187206268311,10,19694
offers,281.3333333333333,4.211513996124268,6,19695
the,181.16666666666663,0.8891927599906921,3,19696
best,334.75,2.6245901584625244,4,19697
hope,193.66666666666663,2.5783400535583496,4,19698
both,281.0,3.8881123065948486,4,19699
of,328.0,1.1934257745742798,2,19700
controlling,289.0,4.503942489624023,11,19701
hard-drug,393.22222222222223,4.867331027984619,9,19702
use,239.0,3.593097686767578,3,19703
and,411.0,1.8626574277877808,3,19704
of,288.44444444444446,2.080578565597534,2,19705
limiting,314.3333333333333,5.311079978942871,8,19706
the,173.5,1.11943519115448,3,19707
effect,222.8,3.168792724609375,6,19708
on,145.0,0.9318012595176696,2,19709
crime.,305.8,4.360124111175537,6,19710
If,180.0,1.9141621589660645,2,19711
people,230.7,3.091878652572632,6,19712
who,185.8333333333333,1.1435949802398682,3,19713
have,294.875,1.3762590885162354,4,19714
problems,240.7,4.145998001098633,8,19715
with,254.2,1.9137089252471924,4,19716
illegal,189.7,5.328400611877441,7,19717
"drugs,",195.5,4.564589977264404,6,19718
alcohol,219.2,4.968070983886719,7,19719
or,162.0,2.553895950317383,2,19720
mental,280.5,4.083474159240723,6,19721
health,200.375,0.8156413435935974,6,19722
were,196.0,2.864434003829956,4,19723
taken,197.6,2.582208633422852,5,19724
out,117.0,1.6895959377288818,3,19725
of,189.6,0.5862274169921875,2,19726
our,154.71428571428572,2.1545755863189697,3,19727
"prisons,",224.0,5.500683307647705,8,19728
there,243.8,3.199804782867432,5,19729
would,223.5555555555556,1.763414740562439,5,19730
be,140.8,0.651138961315155,2,19731
hardly,126.33333333333331,4.59928560256958,6,19732
anyone,206.0,2.069117307662964,6,19733
left.,409.77777777777777,3.798443794250488,5,19734
When,212.8333333333333,2.0042643547058105,4,19735
it,250.8571428571429,1.338571071624756,2,19736
comes,320.75,2.7179250717163086,5,19737
to,307.6666666666667,0.735529899597168,2,19738
the,178.66666666666666,0.8707906603813171,3,19739
wider,346.77777777777777,5.034991264343262,5,19740
causes,282.9,4.131613731384277,6,19741
of,208.5,0.8113934993743896,2,19742
"crime,",257.0,4.282251358032227,6,19743
"however,",223.25,5.004412651062012,8,19744
one,395.0,3.2752628326416016,3,19745
of,248.5,0.6648094058036804,2,19746
the,195.5,0.5706213116645813,3,19747
best,162.0,2.6245901584625244,4,19748
places,212.8571428571429,4.236138343811035,6,19749
to,154.33333333333334,1.3872478008270264,2,19750
start,332.8333333333333,2.897700309753418,5,19751
is,210.8,2.5704753398895264,2,19752
prison,242.625,5.042706489562988,6,19753
itself.,200.5555555555556,3.5455243587493896,7,19754
With,164.66666666666666,2.288751602172852,4,19755
58,249.1428571428572,5.85332727432251,2,19756
per,176.0,3.555848360061645,3,19757
cent,253.8333333333333,0.40928915143013,4,19758
of,158.8,0.4438235759735107,2,19759
inmates,299.25,5.589884281158447,7,19760
recorded,252.88888888888889,4.28497838973999,8,19761
as,0.0,2.056837797164917,2,19762
reoffending,372.75,6.3351898193359375,11,19763
within,238.8,3.2194619178771973,6,19764
two,203.42857142857144,2.343433141708374,3,19765
years,196.8571428571429,1.337983250617981,5,19766
of,191.0,1.031677484512329,2,19767
"release,",332.75,4.927042484283447,8,19768
prison,330.3333333333333,4.6151227951049805,6,19769
clearly,307.875,4.087803840637207,7,19770
does,407.5,3.627916574478149,4,19771
not,245.375,0.3342064917087555,3,19772
work.,227.77777777777777,2.860429525375366,5,19773
A,140.75,1.6930721998214722,1,19774
brave,231.3333333333333,3.7856874465942383,5,19775
Home,235.1428571428572,3.5312259197235107,4,19776
Secretary,255.0,4.533617973327637,9,19777
would,268.7142857142857,3.264671802520752,5,19778
conclude,317.2,5.383224487304688,8,19779
that,171.5,0.1788700670003891,4,19780
prison,279.8888888888889,4.488999843597412,6,19781
obviously,258.0,4.290989875793457,9,19782
reinforces,268.4,5.608770847320557,10,19783
many,287.6,3.4788897037506104,4,19784
of,207.0,0.8363062739372253,2,19785
the,224.6,0.5706213116645813,3,19786
causes,205.0,3.943691253662109,6,19787
of,230.0,0.8113934993743896,2,19788
crime.,266.75,4.282251358032227,6,19789
It,187.0,1.4451422691345217,2,19790
breaks,264.8888888888889,5.530860424041748,6,19791
up,209.5,1.6703637838363647,2,19792
families,315.6,4.820870876312256,8,19793
and,156.0,0.9810642004013062,3,19794
usually,271.0,3.616456270217896,7,19795
gives,210.9,4.0763678550720215,5,19796
prisoners,230.7,5.029330730438232,9,19797
nothing,179.44444444444446,3.72479772567749,7,19798
better,191.0,2.6455440521240234,6,19799
to,127.0,1.3197795152664185,2,19800
do,200.0,1.8258118629455569,2,19801
than,196.28571428571428,3.0607569217681885,4,19802
plan,214.25,4.206072807312012,4,19803
how,216.0,2.87943172454834,3,19804
not,254.5,2.8777570724487305,3,19805
to,267.2,1.375166416168213,2,19806
get,226.2,1.9559786319732664,3,19807
caught,228.6,2.910766124725342,6,19808
next,203.0,3.9885215759277344,4,19809
time.,194.125,1.6122580766677856,5,19810
All,143.5,2.3960201740264893,3,19811
parties,361.8,3.261801719665528,7,19812
welcomed,242.625,4.999713897705078,8,19813
the,193.0,1.0896872282028198,3,19814
Woolf,266.6666666666667,6.3352131843566895,5,19815
report,343.875,3.812184810638428,6,19816
of,240.0,0.9314205050468444,2,19817
"1991,",306.3333333333333,6.180089473724365,5,19818
yet,143.16666666666666,3.867017984390259,3,19819
none,228.0,4.304049015045166,4,19820
has,224.0,2.0498924255371094,3,19821
acted,276.6666666666667,5.05104398727417,5,19822
on,226.0,1.7675447463989258,2,19823
it,151.66666666666666,2.023289918899536,2,19824
to,202.16666666666663,1.835053563117981,2,19825
improve,242.3333333333333,3.0817456245422363,7,19826
the,227.0,0.7607125043869019,3,19827
education,271.625,3.810284376144409,9,19828
service,402.3333333333333,3.896207332611084,7,19829
in,211.66666666666663,1.3547037839889526,2,19830
prison.,311.2,3.3411412239074707,7,19831
If,187.5,1.9141621589660645,2,19832
schoolchildren,608.1111111111111,6.3013763427734375,14,19833
can,154.2,2.952787637710572,3,19834
have,342.42857142857144,1.898808240890503,4,19835
life,455.75,3.7413864135742174,4,19836
"coaches,",556.3333333333334,5.655014991760254,8,19837
why,135.0,3.939655303955078,3,19838
